localization	0	2.63	1.57	1	28	0.96	1	Noun	NN	13093
location	0	3	1.49	0	29	1	1263	Noun	NN	1072096
locker	0	4.67	1	0	27	1	815	Noun	NN	38671
logger	0	4.54	0.81	1	27	0.96	6	Noun	NN	10746
logic	0	1.72	1.07	0	29	1	342	Noun	NN	264136
logo	0	4.4	1.08	0	25	1	92	Noun	NN	175284
loneliness	0	2.37	1.43	0	30	1	255	Noun	NN	26937
longevity	0	1.9	1.05	0	29	1	28	Noun	NN	34906
longitude	0	2.93	1.44	0	28	1	42	Noun	NN	16529
lookout	0	4.04	1.26	1	29	0.97	227	Noun	NN	24009
loophole	0	2.63	1.47	0	30	1	52	Noun	NN	33170
lordship	0	3	1.32	4	28	0.86	165	Noun	NN	26233
lore	0	2.35	1.23	2	28	0.93	34	Noun	NN	18059
loser	0	2.35	1.33	0	31	1	1381	Noun	NN	59997
loss	0	2.19	1.22	0	31	1	1485	Noun	NN	1036197
lot	0	3.7	1.54	0	27	1	29066	Noun	NN	4015640
lotion	0	4.79	0.77	0	29	1	166	Noun	NN	17595
lottery	0	4.19	1	0	27	1	344	Noun	NN	56364
loudspeaker	0	4.82	0.48	0	28	1	47	Noun	NN	19084
lover	0	3.68	1.42	0	28	1	1358	Noun	NN	182498
loyalty	0	1.57	0.88	0	28	1	595	Noun	NN	116260
luck	0	1.33	0.71	0	30	1	7840	Noun	NN	305493
luggage	0	4.83	0.38	0	29	1	567	Noun	NN	58938
lunch	0	4.31	0.89	0	29	1	5310	Noun	NN	348947
luncheon	0	3.92	1.28	0	24	1	167	Noun	NN	15373
lunchtime	0	3.79	1.4	0	29	1	125	Noun	NN	40623
lung	0	4.82	0.48	0	28	1	420	Noun	NN	146123
luxury	0	2.59	1.15	0	29	1	307	Noun	NN	191617
lymph	0	3.48	1.48	1	30	0.97	14	Noun	NN	17956
lymphoma	0	3.76	1.24	0	29	1	28	Noun	NN	13495
machination	0	2	1.27	4	26	0.85	2	Noun	NN	11214
machine	0	4.25	1.14	0	28	1	3583	Noun	NN	979519
machinery	0	4.75	0.52	0	28	1	187	Noun	NN	101614
macro	0	2.31	1.38	3	29	0.9	28	Noun	NN	72326
madam	0	3.77	1.45	0	30	1	2244	Noun	NN	13835
madman	0	3.63	1.31	1	28	0.96	269	Noun	NN	12720
madness	0	1.97	1.2	0	32	1	431	Noun	NN	62695
mafia	0	3.66	1.4	0	29	1	238	Noun	NN	13026
magazine	0	5	0	0	29	1	1693	Noun	NN	522212
maggot	0	4.97	0.18	0	30	1	81	Noun	NN	12098
magician	0	4.21	1.2	0	28	1	390	Noun	NN	39340
magistrate	0	3.82	1.12	1	29	0.97	70	Noun	NN	63837
magma	0	4.73	0.53	1	27	0.96	18	Noun	NN	11650
magnesium	0	4.07	1.27	0	28	1	46	Noun	NN	26395
magnet	0	4.7	0.92	0	30	1	140	Noun	NN	61631
magnetism	0	2.54	1.26	0	28	1	49	Noun	NN	10839
magnification	0	3.52	1.27	0	29	1	27	Noun	NN	16498
magnitude	0	2.43	1.45	0	28	1	73	Noun	NN	107648
mahogany	0	4.5	0.95	0	26	1	38	Noun	NN	11680
maid	0	4.64	0.87	0	28	1	1164	Noun	NN	42094
mailbox	0	5	0	0	30	1	212	Noun	NN	26559
mailing	0	3.63	1.08	0	27	1	67	Noun	NN	71879
mainstay	0	2.19	1.47	3	29	0.9	9	Noun	NN	13944
maintenance	0	3.07	1.49	0	27	1	349	Noun	NN	358687
maize	0	4.58	0.93	1	25	0.96	9	Noun	NN	25775
majesty	0	1.94	1.18	0	31	1	1863	Noun	NN	40577
majority	0	2.54	1.45	0	28	1	261	Noun	NN	824100
maker	0	3.9	1.16	0	30	1	251	Noun	NN	241872
makeup	0	4.45	1.02	0	29	1	790	Noun	NN	55411
malaria	0	3.93	1.52	0	27	1	85	Noun	NN	47519
malice	0	1.72	0.79	0	25	1	60	Noun	NN	19091
mall	0	4.83	0.47	0	29	1	964	Noun	NN	64427
malnutrition	0	3.1	1.35	0	29	1	23	Noun	NN	18421
malpractice	0	1.79	1.2	1	29	0.97	79	Noun	NN	15960
mama	0	4.3	1.15	0	30	1	5289	Noun	NN	12603
mammal	0	4.59	0.68	0	29	1	62	Noun	NN	64737
man	0	4.79	0.5	0	28	1	94133	Noun	NN	5296580
management	0	2.72	1.31	0	29	1	594	Noun	NN	1412591
manager	0	4.14	1.11	0	28	1	2038	Noun	NN	1059995
mango	0	5	0	0	29	1	84	Noun	NN	15926
manhood	0	2.59	1.34	0	27	1	146	Noun	NN	14977
mania	0	2.42	1.41	3	27	0.89	52	Noun	NN	13889
manifestation	0	2.39	1.47	0	28	1	53	Noun	NN	76718
manifesto	0	3.24	1.41	0	29	1	37	Noun	NN	46414
manipulation	0	2.25	1.17	0	28	1	69	Noun	NN	87656
mankind	0	2.97	1.61	0	29	1	447	Noun	NN	109929
manner	0	1.62	0.8	0	26	1	588	Noun	NN	580492
manor	0	4.7	0.61	0	27	1	174	Noun	NN	40606
manpower	0	3.37	1.3	0	30	1	105	Noun	NN	18693
mansion	0	4.89	0.58	0	27	1	329	Noun	NN	55385
manslaughter	0	3.37	1.31	0	27	1	140	Noun	NN	15632
mantle	0	4.57	0.73	0	23	1	110	Noun	NN	30042
mantra	0	2.73	1.6	1	31	0.97	43	Noun	NN	37717
manufacturer	0	3.69	1.49	0	26	1	91	Noun	NN	388434
manufacturing	0	3.52	0.99	0	29	1	86	Noun	NN	236136
manuscript	0	4.57	0.99	0	23	1	137	Noun	NN	157696
maple	0	4.46	1.2	0	28	1	165	Noun	NN	29880
marathon	0	3.96	1.17	1	26	0.96	228	Noun	NN	60452
marble	0	4.85	0.36	0	27	1	266	Noun	NN	60331
mare	0	4.75	0.59	1	29	0.97	148	Noun	NN	32092
margin	0	3.46	1.61	0	26	1	100	Noun	NN	196493
marijuana	0	4.89	0.31	0	28	1	271	Noun	NN	107151
mariner	0	4.38	0.98	1	27	0.96	22	Noun	NN	11651
marker	0	4.62	0.8	0	26	1	267	Noun	NN	121235
marketer	0	3.46	1.72	1	25	0.96	1	Noun	NN	54726
marketing	0	2.33	1.11	0	27	1	243	Noun	NN	564228
marketplace	0	4.28	1.16	0	29	1	83	Noun	NN	88474
markup	0	2.7	1.18	2	25	0.92	8	Noun	NN	31129
marriage	0	2.51	1.2	2	6067	1	3930	Noun	NN	637758
marrow	0	4.48	0.96	0	25	1	151	Noun	NN	27621
marshmallow	0	4.85	0.46	1	28	0.96	77	Noun	NN	10678
martyrdom	0	1.64	1.08	3	28	0.89	16	Noun	NN	15391
mascot	0	4.2	1.13	0	30	1	84	Noun	NN	16057
masculinity	0	2.67	1.3	0	30	1	25	Noun	NN	18469
masonry	0	3.82	1.28	0	28	1	5	Noun	NN	19793
mast	0	4.92	0.27	1	27	0.96	83	Noun	NN	39586
masterpiece	0	3.11	1.45	0	28	1	180	Noun	NN	58819
mastery	0	2.69	1.14	0	29	1	29	Noun	NN	31955
material	0	4.26	1.23	0	27	1	1129	Noun	NN	1755358
materialism	0	1.7	0.92	1	31	0.97	20	Noun	NN	23963
materialist	0	2.37	1.45	2	29	0.93	2	Noun	NN	12903
maternity	0	2.76	1.21	0	29	1	125	Noun	NN	50268
math	0	3.15	1.59	0	26	1	836	Noun	NN	178533
mathematician	0	4.38	1.15	0	29	1	49	Noun	NN	44295
mathematics	0	2.52	1.42	0	27	1	156	Noun	NN	179175
matrix	0	3.11	1.31	0	27	1	194	Noun	NN	102197
mattress	0	5	0	0	29	1	337	Noun	NN	48430
maturation	0	2.26	1.2	1	28	0.96	3	Noun	NN	10218
maturity	0	1.81	1.05	0	31	1	102	Noun	NN	66571
maverick	0	2.96	1.37	0	28	1	134	Noun	NN	11334
maxim	0	2.46	1.56	2	28	0.93	65	Noun	NN	16938
mayhem	0	2.24	1.33	0	29	1	109	Noun	NN	19935
mayor	0	4.37	1.08	0	27	1	1595	Noun	NN	104769
maze	0	4.45	0.95	0	29	1	130	Noun	NN	34076
meadow	0	4.86	0.58	0	29	1	116	Noun	NN	43841
meal	0	4.62	0.73	0	29	1	1472	Noun	NN	502973
meaning	0	1.85	1.23	0	27	1	1904	Noun	NN	536280
measles	0	4.69	0.6	0	29	1	107	Noun	NN	19326
measurement	0	3.26	1.35	0	27	1	27	Noun	NN	265671
meat	0	4.9	0.3	0	31	1	2226	Noun	NN	342244
mechanic	0	4.38	1.29	0	29	1	258	Noun	NN	131651
mechanism	0	3.67	1.07	0	27	1	190	Noun	NN	421775
medal	0	4.89	0.42	1	29	0.97	590	Noun	NN	122987
media	0	3.57	1.19	0	30	1	1137	Noun	NN	136288
mediation	0	2.6	1.54	0	30	1	24	Noun	NN	43915
mediator	0	3.26	1.26	0	27	1	15	Noun	NN	30707
medic	0	4.43	0.94	0	30	1	291	Noun	NN	18645
medication	0	4.53	1.07	0	30	1	652	Noun	NN	273485
medicine	0	4.79	0.5	0	28	1	1744	Noun	NN	380125
mediocrity	0	1.33	0.68	1	28	0.96	36	Noun	NN	12745
meditation	0	2.85	1.46	0	26	1	84	Noun	NN	102869
meeting	0	3.31	1.26	0	29	1	6752	Noun	NN	1579149
melanoma	0	4.1	1.09	0	30	1	19	Noun	NN	13527
melee	0	3.22	1.25	3	30	0.9	14	Noun	NN	11806
melodrama	0	2.14	1.3	0	29	1	35	Noun	NN	13544
melody	0	3.71	1.33	0	28	1	337	Noun	NN	80332
melon	0	4.78	0.58	0	27	1	218	Noun	NN	12784
meltdown	0	3.17	1.3	0	23	1	103	Noun	NN	24367
member	0	3.07	1.25	0	29	1	1468	Noun	NN	3775607
membership	0	3.04	1.5	1	29	0.97	165	Noun	NN	327535
membrane	0	3.97	1.11	0	31	1	57	Noun	NN	68859
memo	0	4.25	1.24	0	28	1	337	Noun	NN	54178
memoir	0	3.76	1.36	0	25	1	9	Noun	NN	56033
memorandum	0	3.48	1.78	1	24	0.96	27	Noun	NN	47104
memory	0	2.38	1.52	0	29	1	2477	Noun	NN	917881
meningitis	0	4.11	1.31	0	28	1	36	Noun	NN	11932
menopause	0	3.19	1.52	0	26	1	63	Noun	NN	17170
mentality	0	2	1.11	2	29	0.93	108	Noun	NN	62883
mentor	0	3.7	1.18	0	30	1	178	Noun	NN	110171
menu	0	4.67	0.96	0	27	1	508	Noun	NN	413801
merchandise	0	4.52	0.85	0	27	1	245	Noun	NN	44612
merchant	0	4.31	1	0	29	1	146	Noun	NN	126409
mercy	0	1.57	0.73	0	30	1	1291	Noun	NN	110821
merger	0	2.34	1.37	0	29	1	202	Noun	NN	74150
mermaid	0	4.5	0.82	0	30	1	161	Noun	NN	10387
message	0	3.97	1.25	0	31	1	4667	Noun	NN	1225210
messenger	0	3.89	1.13	0	28	1	411	Noun	NN	54816
metabolism	0	2.27	1.46	0	26	1	55	Noun	NN	45745
metabolite	0	2.52	1.5	4	27	0.85	3	Noun	NN	13114
metal	0	4.87	0.35	0	30	1	992	Noun	NN	429904
metamorphosis	0	3.11	1.58	0	27	1	28	Noun	NN	12413
metaphor	0	1.94	1.36	0	31	1	198	Noun	NN	109298
meteor	0	4.96	0.2	0	24	1	180	Noun	NN	24142
meteorite	0	4.6	1.12	0	25	1	41	Noun	NN	20293
methadone	0	4.24	1.27	4	29	0.86	37	Noun	NN	11682
methane	0	4.32	1.06	0	28	1	58	Noun	NN	38122
method	0	2.41	1.43	0	29	1	402	Noun	NN	1455287
methodology	0	1.76	0.74	0	29	1	33	Noun	NN	143498
metropolis	0	3.89	1.34	1	29	0.97	52	Noun	NN	15679
microbe	0	4.19	1.23	4	30	0.87	12	Noun	NN	21387
micron	0	3.25	1.59	4	28	0.86	3	Noun	NN	14282
microorganism	0	3.7	1.3	1	28	0.96	7	Noun	NN	16380
microphone	0	4.88	0.6	0	25	1	232	Noun	NN	63752
microprocessor	0	4.18	1.42	0	28	1	19	Noun	NN	10369
microscope	0	5	0	0	28	1	129	Noun	NN	48674
microscopy	0	2.27	1.59	3	29	0.9	5	Noun	NN	16388
microwave	0	4.34	1.2	0	29	1	199	Noun	NN	68610
midday	0	3.72	1.34	0	25	1	42	Noun	NN	23135
midfield	0	4.57	0.68	0	30	1	14	Noun	NN	56180
midnight	0	3.14	1.58	0	28	1	1447	Noun	NN	93560
midst	0	2.33	1.24	0	27	1	175	Noun	NN	99244
midwife	0	4.56	0.89	0	27	1	29	Noun	NN	48470
migraine	0	3.2	1.45	0	30	1	95	Noun	NN	22445
migration	0	3.55	1.35	0	29	1	33	Noun	NN	127698
mile	0	3.63	1.42	0	27	1	1071	Noun	NN	1133771
mileage	0	3.47	1.43	0	30	1	101	Noun	NN	61508
milestone	0	3.22	1.45	1	28	0.96	36	Noun	NN	59553
militia	0	4	1.2	0	30	1	115	Noun	NN	58121
millennium	0	2.63	1.47	0	30	1	219	Noun	NN	64147
millimeter	0	4.38	0.94	0	29	1	70	Noun	NN	12427
millionaire	0	3.6	1.68	0	25	1	291	Noun	NN	35114
millisecond	0	2.69	1.44	0	29	1	13	Noun	NN	14462
mindset	0	1.55	0.87	0	29	1	18	Noun	NN	54889
minefield	0	4.43	0.88	2	30	0.93	52	Noun	NN	11254
miner	0	4.3	0.99	0	30	1	74	Noun	NN	75661
mineral	0	4.41	0.95	0	29	1	132	Noun	NN	146069
minibus	0	4.55	0.91	4	26	0.85	28	Noun	NN	14458
mining	0	4.03	1.05	0	29	1	161	Noun	NN	146860
minion	0	3.11	1.53	1	28	0.96	47	Noun	NN	14040
minister	0	4.22	1.12	2	29	0.93	941	Noun	NN	410260
ministry	0	3.21	1.5	0	29	1	196	Noun	NN	183193
minority	0	2.65	1.41	0	26	1	113	Noun	NN	307872
minute	0	3.04	1.65	0	27	1	19252	Noun	NN	1996835
miracle	0	1.96	1.5	0	28	1	1359	Noun	NN	130389
miscarriage	0	3.11	1.31	0	28	1	58	Noun	NN	23669
mischief	0	1.9	1.03	0	30	1	107	Noun	NN	22189
misconception	0	1.93	0.94	0	28	1	22	Noun	NN	40073
misconduct	0	2.19	1.14	0	27	1	40	Noun	NN	41096
misdemeanor	0	2.48	1.6	0	27	1	73	Noun	NN	17765
misery	0	2.04	1.51	0	27	1	526	Noun	NN	73327
misfortune	0	2.07	1.1	0	29	1	136	Noun	NN	35222
misgiving	0	1.83	0.92	0	24	1	3	Noun	NN	10872
mishap	0	2.5	1.02	0	32	1	53	Noun	NN	14420
misinformation	0	2.23	1.24	1	27	0.96	14	Noun	NN	23191
mismanagement	0	1.84	1.24	0	31	1	7	Noun	NN	13192
misrepresentation	0	1.55	0.87	0	29	1	4	Noun	NN	21731
missile	0	4.83	0.38	0	29	1	670	Noun	NN	173214
mission	0	2.9	1.52	0	29	1	2400	Noun	NN	577183
missionary	0	3.71	1.32	0	31	1	109	Noun	NN	79832
mistress	0	4.22	1.04	0	23	1	606	Noun	NN	36414
misunderstanding	0	1.97	1.13	0	30	1	422	Noun	NN	52914
mite	0	4.3	1.11	2	25	0.92	60	Noun	NN	33551
mitigation	0	2	1.12	2	27	0.93	3	Noun	NN	39789
mitt	0	4.76	0.58	0	29	1	70	Noun	NN	11885
mixer	0	4.33	1.04	1	28	0.96	55	Noun	NN	40145
mixture	0	3.79	1.15	0	29	1	126	Noun	NN	209887
mobility	0	2.2	0.96	0	30	1	35	Noun	NN	108491
mobilization	0	2.3	1.3	0	27	1	19	Noun	NN	16868
mockery	0	2.33	1.39	0	27	1	94	Noun	NN	19046
mode	0	2.46	1.45	0	26	1	263	Noun	NN	504817
modeling	0	3.48	1.18	0	29	1	185	Noun	NN	52635
modem	0	4.29	1.21	0	28	1	55	Noun	NN	54786
moderation	0	1.9	0.88	0	30	1	37	Noun	NN	36775
moderator	0	4.12	1.09	0	25	1	8	Noun	NN	47186
modernism	0	2.12	1.37	1	27	0.96	2	Noun	NN	17095
modernization	0	2.41	1.31	0	27	1	5	Noun	NN	16061
modesty	0	2.23	1.33	0	30	1	90	Noun	NN	18400
modification	0	2.79	1.26	0	28	1	43	Noun	NN	149748
modifier	0	2.41	1.34	2	29	0.93	2	Noun	NN	14786
modulation	0	2.64	1.31	1	29	0.97	7	Noun	NN	17506
module	0	3.93	1.41	0	30	1	136	Noun	NN	356801
moisture	0	4.07	1.09	0	28	1	62	Noun	NN	81560
mole	0	4.41	1.05	0	27	1	411	Noun	NN	25851
molecule	0	3.27	1.43	0	26	1	40	Noun	NN	126544
mom	0	4.4	1.04	0	30	1	21950	Noun	NN	205308
moment	0	1.61	1.1	1	29	0.97	9539	Noun	NN	1507094
momentum	0	2.5	1.58	0	28	1	87	Noun	NN	106663
mommy	0	4.07	1.05	0	30	1	3617	Noun	NN	11168
monarch	0	4.14	1.27	0	29	1	42	Noun	NN	36484
monarchy	0	2.55	1.68	0	29	1	34	Noun	NN	47563
monastery	0	4.75	0.59	0	28	1	189	Noun	NN	60624
money	0	4.54	0.84	0	28	1	32679	Noun	NN	3135423
moniker	0	3.65	1.35	4	30	0.87	16	Noun	NN	12118
monk	0	4.35	1.16	0	26	1	376	Noun	NN	88133
monkey	0	4.9	0.31	0	30	1	1709	Noun	NN	95072
monograph	0	3.67	1.66	3	30	0.9	7	Noun	NN	22656
monologue	0	3.3	1.46	0	27	1	58	Noun	NN	18913
monopoly	0	2.69	1.54	0	29	1	141	Noun	NN	94993
monoxide	0	2.9	1.54	0	29	1	58	Noun	NN	14655
monsoon	0	4.48	0.99	0	29	1	40	Noun	NN	12781
monster	0	3.72	1.31	0	29	1	1982	Noun	NN	170147
montage	0	2.93	1.46	1	29	0.97	57	Noun	NN	16019
month	0	4.2	0.96	0	30	1	4854	Noun	NN	3441628
monument	0	4.58	0.87	16	5871	1	117	Noun	NN	103651
mood	0	1.75	0.97	0	28	1	1736	Noun	NN	202407
moon	0	4.9	0.31	0	29	1	2548	Noun	NN	216505
moose	0	4.97	0.19	0	29	1	282	Noun	NN	11492
morale	0	1.85	1.1	1	28	0.96	210	Noun	NN	38489
morality	0	1.47	0.97	0	30	1	189	Noun	NN	105879
moratorium	0	2.12	1.23	4	28	0.86	14	Noun	NN	19905
morbidity	0	2.47	1.36	0	30	1	5	Noun	NN	14710
morning	0	3.44	1.5	0	27	1	22389	Noun	NN	1167306
moron	0	2.8	1.3	0	30	1	754	Noun	NN	31644
morph	0	2.7	1.2	3	30	0.9	38	Noun	NN	13713
morphine	0	4.5	0.92	0	28	1	331	Noun	NN	15260
mortality	0	1.46	0.74	0	28	1	77	Noun	NN	112343
mortgage	0	3.14	1.56	0	28	1	301	Noun	NN	384749
mosaic	0	4.26	1.23	0	27	1	23	Noun	NN	34039
mosque	0	4.54	0.92	0	28	1	60	Noun	NN	68252
mosquito	0	4.88	0.33	0	26	1	93	Noun	NN	45103
motel	0	4.93	0.26	0	28	1	927	Noun	NN	22830
moth	0	4.69	0.84	0	26	1	116	Noun	NN	38939
mother	0	4.6	0.72	0	30	1	24476	Noun	NN	1159789
motherhood	0	3	1.6	0	29	1	58	Noun	NN	18314
motif	0	2.45	1.21	1	30	0.97	33	Noun	NN	44387
motion	0	3.8	1.24	0	30	1	967	Noun	NN	426988
motivation	0	2.1	1.21	0	29	1	151	Noun	NN	181241
motive	0	1.5	0.9	0	30	1	675	Noun	NN	129257
motorbike	0	4.79	0.79	0	28	1	38	Noun	NN	26079
motorcycle	0	4.97	0.19	0	29	1	455	Noun	NN	78734
motorcyclist	0	4.79	0.63	0	28	1	13	Noun	NN	10818
motorist	0	4.72	0.65	0	29	1	25	Noun	NN	67257
motorway	0	4.88	0.33	1	27	0.96	7	Noun	NN	78101
motto	0	2.48	1.43	0	29	1	260	Noun	NN	36852
mound	0	4.63	0.56	0	27	1	77	Noun	NN	43683
mountain	0	4.96	0.2	0	26	1	1805	Noun	NN	453534
mouse	0	4.83	0.59	0	30	1	975	Noun	NN	253669
moustache	0	4.96	0.19	0	28	1	193	Noun	NN	12503
mouth	0	4.74	0.81	0	27	1	5325	Noun	NN	409456
mouthful	0	3.96	1.18	0	26	1	86	Noun	NN	10384
mouthpiece	0	4.66	0.77	0	29	1	47	Noun	NN	12979
movement	0	3.63	1.24	0	27	1	757	Noun	NN	1127561
mover	0	3.75	1.08	0	28	1	23	Noun	NN	23075
movie	0	4.59	1.08	0	27	1	6271	Noun	NN	1106199
mower	0	4.86	0.44	0	29	1	75	Noun	NN	17090
mucus	0	4.76	0.69	0	29	1	30	Noun	NN	12828
mud	0	4.86	0.44	0	29	1	756	Noun	NN	97264
muffin	0	4.78	0.85	0	27	1	297	Noun	NN	24155
mule	0	5	0	0	28	1	358	Noun	NN	23105
multimedia	0	3.5	1.42	0	26	1	28	Noun	NN	68147
multiplication	0	3.46	1.57	0	28	1	14	Noun	NN	20662
multiplicity	0	2.21	1.23	0	28	1	4	Noun	NN	14628
multitude	0	2.42	1.33	0	26	1	29	Noun	NN	73118
mummy	0	4.72	0.74	0	25	1	500	Noun	NN	26363
municipality	0	2.44	1.25	0	27	1	10	Noun	NN	51952
munitions	0	3.82	1.33	3	25	0.88	64	Noun	NN	12345
mural	0	4.66	0.72	0	29	1	52	Noun	NN	31675
murderer	0	3.83	1.23	0	29	1	1355	Noun	NN	60728
muscle	0	4.5	1.07	0	30	1	694	Noun	NN	302607
museum	0	4.6	0.91	0	25	1	942	Noun	NN	318991
music	0	4.31	1.09	1	27	0.96	7734	Noun	NN	1835019
musician	0	4.42	0.95	0	26	1	308	Noun	NN	234136
mussel	0	4.69	0.76	0	29	1	14	Noun	NN	17216
mutation	0	3.52	1.28	0	27	1	88	Noun	NN	82687
mutilation	0	3.14	1.16	0	29	1	48	Noun	NN	11727
mystery	0	2.33	1.66	0	27	1	1171	Noun	NN	251387
mysticism	0	1.86	1.21	2	30	0.93	22	Noun	NN	15847
myth	0	2.17	1.36	0	29	1	352	Noun	NN	198073
mythology	0	2.15	1.32	0	27	1	101	Noun	NN	49370
namesake	0	2.55	1.35	0	29	1	11	Noun	NN	11185
nanny	0	4.21	0.88	0	28	1	531	Noun	NN	24451
napkin	0	4.93	0.38	0	28	1	184	Noun	NN	14097
narration	0	2.93	1.22	0	29	1	14	Noun	NN	26716
narrator	0	3.89	1.13	0	28	1	529	Noun	NN	57018
nation	0	3.62	1.32	0	29	1	1045	Noun	NN	1070592
nationalism	0	1.78	1.15	0	27	1	12	Noun	NN	48796
nationality	0	2.74	1.32	0	27	1	42	Noun	NN	56219
nativity	0	3.6	1.35	0	25	1	18	Noun	NN	11760
naturalist	0	3.42	1.35	0	24	1	14	Noun	NN	20978
nature	0	2.92	1.62	0	26	1	2303	Noun	NN	1313956
nausea	0	3.36	1.39	0	28	1	110	Noun	NN	32209
navigation	0	2.35	1.58	0	31	1	87	Noun	NN	112011
navigator	0	3.9	1.16	0	30	1	137	Noun	NN	18482
navy	0	3.93	1.18	0	28	1	1310	Noun	NN	48104
nebula	0	4.03	1.25	0	30	1	75	Noun	NN	12282
necessity	0	2.08	1.06	1	25	0.96	147	Noun	NN	171957
neck	0	5	0	0	27	1	3035	Noun	NN	251315
necklace	0	4.96	0.19	0	28	1	497	Noun	NN	29451
nectar	0	4.63	0.67	0	30	1	47	Noun	NN	16402
needle	0	4.93	0.27	0	27	1	608	Noun	NN	108714
negation	0	1.92	0.95	0	25	1	5	Noun	NN	14074
negativity	0	2.3	1.35	0	27	1	33	Noun	NN	20370
negligence	0	2.04	1.17	0	28	1	91	Noun	NN	51768
negotiation	0	2.37	1.36	0	27	1	117	Noun	NN	231688
negotiator	0	3.85	1.2	0	27	1	67	Noun	NN	24122
neighbor	0	4.64	0.62	0	28	1	864	Noun	NN	191639
neighborhood	0	4.75	0.44	0	28	1	1871	Noun	NN	223218
nemesis	0	2.89	1.42	2	30	0.93	45	Noun	NN	13799
neon	0	4.07	1.26	0	30	1	146	Noun	NN	23221
nephew	0	4.48	0.69	0	29	1	846	Noun	NN	58247
nerd	0	3.23	1.07	0	30	1	168	Noun	NN	25752
nerve	0	3.89	1.23	0	28	1	1171	Noun	NN	152469
nervousness	0	2.31	1.2	0	29	1	30	Noun	NN	10243
network	0	3.2	1.32	0	30	1	843	Noun	NN	1229691
networking	0	2.69	1.54	0	29	1	27	Noun	NN	146189
neurologist	0	4.1	1.16	0	30	1	51	Noun	NN	11794
neuron	0	3.69	1.39	0	29	1	7	Noun	NN	46094
neurotransmitter	0	2.92	1.63	3	28	0.89	14	Noun	NN	10845
neutrality	0	1.63	0.97	0	27	1	17	Noun	NN	27444
neutron	0	2.69	1.51	0	29	1	63	Noun	NN	26241
newcomer	0	3.13	1.39	0	23	1	55	Noun	NN	53557
news	0	3.41	1.52	0	29	1	8399	Noun	NN	1374921
newsletter	0	4.66	0.94	0	29	1	43	Noun	NN	137467
newspaper	0	4.82	0.55	0	28	1	1208	Noun	NN	538076
newsroom	0	4.54	0.92	0	28	1	39	Noun	NN	18137
nexus	0	2.73	1.64	4	30	0.87	57	Noun	NN	15597
niche	0	2.52	1.42	0	27	1	47	Noun	NN	97686
nicotine	0	4.1	1.29	0	29	1	87	Noun	NN	24565
niece	0	4.28	1.03	0	29	1	486	Noun	NN	37306
nigger	0	3.5	1.8	1	29	0.97	1034	Noun	NN	10229
night	0	4.52	0.91	0	29	1	44168	Noun	NN	2235420
nightclub	0	4.96	0.2	0	26	1	237	Noun	NN	33328
nightlife	0	3.17	1.63	0	29	1	28	Noun	NN	19712
nightmare	0	2.96	1.23	1	29	0.97	1142	Noun	NN	120716
nighttime	0	3.86	1.48	0	29	1	105	Noun	NN	13438
nipple	0	4.83	0.76	0	29	1	144	Noun	NN	28715
nitrate	0	2.96	1.6	1	25	0.96	55	Noun	NN	32941
nitrite	0	3.72	1.37	2	27	0.93	2	Noun	NN	14998
nitrogen	0	3.41	1.55	0	29	1	61	Noun	NN	61787
nobility	0	2.81	1.42	1	28	0.96	84	Noun	NN	23489
nobleman	0	3.85	1.38	1	27	0.96	37	Noun	NN	10376
node	0	4	0.85	1	30	0.97	25	Noun	NN	162488
noise	0	3.52	1.4	0	27	1	1779	Noun	NN	415026
nomad	0	4.1	1.16	0	30	1	27	Noun	NN	10881
nomination	0	2.85	1.54	0	27	1	122	Noun	NN	122378
nominee	0	3.9	1.21	0	29	1	40	Noun	NN	62366
nonfiction	0	3.5	1.32	0	28	1	20	Noun	NN	15939
noodle	0	4.71	0.85	0	28	1	148	Noun	NN	27274
nook	0	4.37	1.04	3	30	0.9	54	Noun	NN	13304
noon	0	2.67	1.37	0	30	1	924	Noun	NN	75094
norm	0	2.11	1.1	1	29	0.97	170	Noun	NN	152729
normality	0	1.94	1.06	0	31	1	17	Noun	NN	11185
nose	0	4.89	0.58	0	27	1	3557	Noun	NN	222279
nostalgia	0	1.83	1.39	0	30	1	39	Noun	NN	35912
nostril	0	4.89	0.42	0	28	1	35	Noun	NN	16372
notation	0	3.07	1.54	0	28	1	12	Noun	NN	37502
notebook	0	4.92	0.27	0	26	1	235	Noun	NN	70971
notification	0	3.34	1.42	0	29	1	31	Noun	NN	105779
notion	0	1.93	1.01	0	30	1	336	Noun	NN	327404
notoriety	0	2	1.11	1	28	0.96	23	Noun	NN	12747
noun	0	3.15	1.61	0	27	1	27	Noun	NN	48133
nourishment	0	2.97	1.45	0	29	1	62	Noun	NN	13838
novelist	0	4.07	1.15	0	28	1	61	Noun	NN	50051
novelty	0	2.21	1.32	0	28	1	85	Noun	NN	44836
novice	0	2.68	1.54	0	28	1	41	Noun	NN	55825
nozzle	0	4.91	0.3	0	32	1	19	Noun	NN	18609
nuance	0	1.85	1.03	1	28	0.96	21	Noun	NN	36019
nucleus	0	3.48	1.47	1	24	0.96	45	Noun	NN	52954
nudist	0	4.66	0.72	0	29	1	33	Noun	NN	102248
nudity	0	4.13	1.2	0	30	1	89	Noun	NN	19827
nugget	0	4.45	1.02	0	29	1	60	Noun	NN	16597
